node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
1,0.6310760438124708,2.309892325990708,1.0348816060032215,2.23724164677495,3.068563833141605,5.910441676039431,-2.4146561005821154,-1.5079228439385828,-1.1850163767246937e-07,-2.3608298017928132e-07,9.281629673344227e-08,5.76970079831927e-08
2,0.6384743067865392,2.321033552660605,1.026701902544599,2.2319013589698784,3.699132275468826,5.570614522271992,-4.089852601024434,-2.6701444716515566,8.27353286153828,-3.9927571396638837,4.73436072503799,-13.612455082312556
3,0.6469198287954941,2.3315879821742134,1.019505074729619,2.2255598380737176,4.222762699441098,5.277216875012422,-3.598415351848427,-3.1707617207842893,7.956623037051825,-3.86842750869064,6.448396277886182,-6.729492813415613
4,0.6564646262311395,2.3415087789858244,1.0119058442986704,2.2196684498237915,4.772407082640479,4.960407100139445,-3.799621875246678,-2.9456992880258004,8.056316411886637,-3.8756767403330925,3.6232293935594835,-4.1795925333086235
5,0.6613729615334565,2.346391300974145,1.0080986119205406,2.2167333118892545,4.9083207971866205,4.882507559473586,-3.8072211269827525,-2.9351292606068244,3.995803011572766,-1.871310325277614,1.88418668862469,-2.1465563042606606
6,0.6664177699482096,2.3511958702424374,1.0042772793850336,2.2138162561801935,5.0447935095234175,4.804555072865753,-3.821321245120091,-2.91704709042127,3.978169318885886,-1.8391748331401772,1.9212696990196305,-2.173541534893599
7,0.6775616928124881,2.360212559534205,0.9966643268932529,2.2079827788114663,5.571971248462274,4.5083525883953,-3.8064829518952195,-2.916743822885966,7.91304151037218,-3.620800765719971,3.919060756741352,-4.394515063196555
8,0.6832667669328056,2.364644429903555,0.9928500387713902,2.2050772594652095,5.705057252977231,4.431857266301022,-3.8142768447269337,-2.9055107559424767,3.925963451588397,-1.7443346705163145,2.0324587468045463,-2.2537031171022215
9,0.6891052861868825,2.3689995425926074,0.9890225158109888,2.202189310499232,5.838501977584593,4.3550998020397556,-3.8275116345552234,-2.887940420381289,3.9089339794545497,-1.7130065220324875,2.0695805247372148,-2.28028513399319
10,0.6950766017010761,2.373278319447191,0.9851818428150922,2.1993188715366077,5.9712978241402945,4.278764178684743,-3.840661617882789,-2.8704304589336673,3.8920415671553346,-1.6818022469906653,2.1066859064589587,-2.306745650276041
11,0.708049258461309,2.381264388856755,0.977535021096063,2.1935774029274864,6.486339683771793,3.9930416634012857,-3.8234175225319507,-2.870739307358769,7.740610057875369,-3.3105218362872644,4.289453463050734,-4.658926940708134
12,0.7220404537938426,2.3886857367105176,0.9699356177080577,2.187823013274911,6.995609767156998,3.7106803455548576,-3.799708266675219,-2.877199803220348,7.6733148540553175,-3.1895946620454003,4.437685744465218,-4.763156171023365
13,0.7370409495747311,2.395546578571337,0.9623852658224286,2.1820562082192545,7.500260736953113,3.430426806073077,-3.7751824089783392,-2.883407466552431,7.607327316820664,-3.0705326363027172,4.5863021288956975,-4.866883219096016
14,0.7530420001219135,2.4018502382164315,0.9548854513890944,2.1762776111984485,8.000538810143848,3.151835155310897,-3.7499135613525754,-2.889303398974694,7.542691415136665,-2.953276478560518,4.735322004923275,-4.970147686966544
15,0.7700354181944131,2.4075991825997063,0.947437505345923,2.1704879562724377,8.496723204815586,2.874476984922522,-3.723979231443775,-2.8948322902335435,7.479455329277703,-2.8377704093358505,4.88477106986703,-5.072997378967034
16,0.7880136499686269,2.412795055964971,0.9400425945060018,2.164688081604078,8.989130628183311,2.597940942938053,-3.69746148334586,-2.899942089730671,7.4176750682062735,-2.723961360012773,5.034674083417016,-5.175480532481519
17,0.8069698590777974,2.41743871439599,0.9327017117252703,2.1588789229490004,9.478119808144925,2.321832952138742,-3.6704472973798055,-2.904584002014999,7.357414047383972,-2.6117975045639437,5.185054921867314,-5.277645812632822
18,0.8268980199724892,2.421530262123466,0.9254156653160845,2.153061507149767,9.964096153720538,2.0457770884901327,-3.643028947088396,-2.9087124846114394,7.298742779199961,-2.5012268025853044,5.3359366213834445,-5.379542290240861
19,0.8477930210196486,2.425069091013044,0.918185067636177,2.1472369456493987,10.44751662426166,1.769417171640141,-3.6153044115042783,-2.912285238310846,7.241738688243656,-2.3921955320282833,5.48734140862032,-5.4812194034855075
20,0.869650777944813,2.428053924810218,0.9110103227537886,2.141406428046209,10.928894900929421,1.4924191433615093,-3.587377837033688,-2.9152631864947436,7.186486066296422,-2.2846467865596987,5.639290717262052,-5.582726903987161
21,0.892468358442906,2.4304828699297576,0.9038916130556754,2.1355712157157023,11.408806970881749,1.2144743398192739,-3.559360065994051,-2.917610441581595,7.1330761851387114,-2.1785189075837965,5.7918051884540365,-5.684114788227217
22,0.9162441190453092,2.432353474865989,0.8968288846287436,2.1297326355295505,11.88789725530436,0.9353038020131526,-3.531369249781089,-2.9192942564709234,7.081607589320938,-2.073743814603998,5.944904653801725,-5.785433214141632
