node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
63,1.3531697562650764,2.6561553179822,0.5341640591676681,1.93980145961176,-2.7020869830745204,-1.7800155105129596,-0.8160301608689308,-3.4694573657247583,5.615483444601945,-6.248032110036042,6.50333931359665,-4.219783439254303
64,1.346587822635388,2.6515562591472155,0.5323110525074715,1.9310398185725217,-2.632751224528217,-1.8396080028620851,-0.7411964064308534,-3.504626827424175,5.543146148508502,-6.268673621091962,6.486009631614587,-4.304021963210683
65,1.3401746616679775,2.6468068379657446,0.530644258036423,1.9221840635396343,-2.565242711160693,-1.8997524200487863,-0.6667121548309488,-3.542272081642729,5.474167766322312,-6.291732656757471,6.4711312988726934,-4.391202698833548
66,1.3339260968723696,2.641905342412522,0.5291631395379185,1.913227611653208,-2.4994047507764967,-1.9605816171170853,-0.5924423820054229,-3.582550413939916,5.408476025377934,-6.317195863946376,6.458731027198391,-4.4814359898467995
67,1.3278383325975756,2.636849726614168,0.5278675041410711,1.9041634618369938,-2.435085010494453,-2.022229129396897,-0.5182497533605349,-3.6256291068507216,5.346010547749759,-6.345054702969572,6.448840205112314,-4.574846460984947
68,1.321907945591389,2.631637607714607,0.5267575094871878,1.8949841661001,-2.372134533262463,-2.0848297455495945,-0.4439940677508224,-3.6716869212412955,5.286722210031961,-6.375305433161638,6.44149511111533,-4.671574386154477
69,1.3161318788779706,2.6262662612553513,0.5258336723719251,1.8856817966621249,-2.310406810580188,-2.148520101511197,-0.36953166728684683,-3.720915766797101,5.230572614199293,-6.407949124391764,6.436737158515998,-4.771777273942209
70,1.3105074378542871,2.6207326150039942,0.5250968789660878,1.8762479083402428,-2.2497568949829514,-2.213439301072778,-0.2947148059657492,-3.7735225970515565,5.177533660099248,-6.442991694002854,6.434613174827166,-4.875631706819268
71,1.305032288530966,2.6150332411432187,0.5245483967387905,1.8666734955318747,-2.1900405422883815,-2.279729571500671,-0.2193909688251479,-3.8297315709031543,5.127587211755255,-6.480443968513195,6.435175718838213,-4.983335477948441
72,1.2997044578754284,2.609164346713617,0.5241898882282524,1.8569489429972446,-2.1311133706852137,-2.347536961795868,-0.14340213300850915,-3.889786532336739,5.080724851141899,-6.520321769151956,6.438483438635091,-5.09511007886915
73,1.2945223362439353,2.6031217621816065,0.5240234268317743,1.8470639694928093,-2.0728300251545084,-2.4170120923767655,-0.06658396023594153,-3.953953869652184,5.0369477143968835,-6.562646019857942,6.444601474006538,-5.211203602956591
74,1.289484681913017,2.596900927976634,0.5240515148156759,1.8370075631157978,-2.015043337685561,-2.488310966999383,0.011235090999166994,-4.022525830461502,4.996266400881106,-6.607442867452612,6.453601931696675,-5.331894163405358
