node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
104,0.963981925,2.185516475,0.698898338,2.395745753,-3.761448405,-2.789335324,4.913499214,5.38834564,5.829315778,-5.854319522,5.746163204,-2.429326065
105,0.956515048,2.179903595,0.709535806,2.406060985,-3.733447693,-2.806447034,5.318747177,5.157628641,5.843168528,-5.836059059,5.739306087,-2.558789536
106,0.9491028,2.17425782,0.720980976,2.415893253,-3.706132813,-2.822894378,5.722598601,4.916146122,5.858469607,-5.818919656,5.732537752,-2.689900989
107,0.941745414,2.168578904,0.733231043,2.425220484,-3.678701699,-2.839464808,6.125048319,4.663626383,5.874774784,-5.802475436,5.725839488,-2.822470221
108,0.934442739,2.162867045,0.746283376,2.434019971,-3.651346388,-2.855936105,6.526181745,4.399754059,5.892056776,-5.786727086,5.719315742,-2.956479455
109,0.927194627,2.157122477,0.760135572,2.442268423,-3.624063912,-2.872290647,6.926113571,4.124235243,5.910286282,-5.771674487,5.713082588,-3.091910597
110,0.920000931,2.151345467,0.774785546,2.449941978,-3.596856494,-2.888511434,7.325003462,3.836785903,5.929433856,-5.757318625,5.707268916,-3.228746396
111,0.912861483,2.145536315,0.790231634,2.457016224,-3.569731838,-2.904582149,7.723061067,3.53713121,5.949469455,-5.743661127,5.702017098,-3.36697064
112,0.905776091,2.139695353,0.806472702,2.46346622,-3.542703446,-2.920487186,8.120551395,3.22500473,5.970362329,-5.730704142,5.697483826,-3.506568502
113,0.898744524,2.133822942,0.823508267,2.469266503,-3.515790988,-2.936211634,8.517800608,2.900147497,5.99208089,-5.718450205,5.693841042,-3.647526881
114,0.891766496,2.127919472,0.841338636,2.474391106,-3.489020727,-2.951741202,8.915202301,2.562306975,6.014592557,-5.706902074,5.691276973,-3.789834715
115,0.884841658,2.12198536,0.859965047,2.47881357,-3.462426036,-2.967062088,9.31322432,2.211235945,6.03786356,-5.696062536,5.689997284,-3.933483257
116,0.877969575,2.11602105,0.879389842,2.482506945,-3.436048013,-2.982160772,9.71241624,1.846691376,6.061858709,-5.68593419,5.690226384,-4.078466287
117,0.871149716,2.110027013,0.89961664,2.485443806,-3.409936233,-2.997023729,10.11341759,1.468433326,6.086541112,-5.67651919,5.692208907,-4.224780222
118,0.864381429,2.10400375,0.920650535,2.487596251,-3.384149657,-3.011637047,10.51696696,1.076224014,6.111871834,-5.667818957,5.696211398,-4.372424087
119,0.857663925,2.097951789,0.942498321,2.488935902,-3.358757753,-3.025985943,10.92391222,0.669827169,6.137809488,-5.659833848,5.702524261,-4.521399298
120,0.850996253,2.091871691,0.965168727,2.489433917,-3.333841865,-3.040054163,11.33522192,0.249007898,6.164309746,-5.652562788,5.711464019,-4.671709152
121,0.844377269,2.085764055,0.988672684,2.489060985,-3.309496994,-3.053823145,11.75199828,-0.186466657,6.191324751,-5.646002839,5.723375946,-4.823357955
122,0.837805614,2.07962952,1.013023629,2.487787336,-3.285832782,-3.067272189,12.17549189,-0.636825413,6.218802441,-5.640148738,5.738636812,-4.97634991
123,0.834509101,2.076574243,1.025312774,2.48702129,-3.296504775,-3.05526889,12.28911265,-0.766044254,3.123250661,-2.822002591,2.884770172,-2.559289149
124,0.8279515,2.070448844,1.050758448,2.484537885,-3.278805256,-3.062704486,12.72285623,-1.241704181,6.260705372,-5.632447904,5.76764437,-5.208012197
125,0.821436839,2.064297772,1.077096186,2.481079883,-3.257335607,-3.075540118,13.16888783,-1.729003675,6.288769462,-5.627846832,5.792547286,-5.363900656
126,0.814962703,2.0581219,1.104350499,2.476616281,-3.237072033,-3.087940372,13.62717544,-2.231803804,6.317090134,-5.623915883,5.822354354,-5.521102682
127,0.808526253,2.051922193,1.132550172,2.471115833,-3.218229682,-3.099857482,14.09985575,-2.750227619,6.345576207,-5.620622404,5.857649679,-5.679576762
128,0.805294252,2.048835459,1.146786922,2.468218595,-3.231992177,-3.086726154,14.23671274,-2.897230641,3.187869485,-2.813734821,2.952657637,-2.914737015
129,0.798853839,2.042650848,1.176244708,2.46133064,-3.220210675,-3.092309258,14.72891128,-3.443982182,6.388417961,-5.616590561,5.920684215,-5.919034741
130,0.79244213,2.036444653,1.206738798,2.453330409,-3.205858351,-3.103101484,15.24706338,-4.000120148,6.416607881,-5.614272998,5.971740432,-6.079763534
131,0.786054181,2.030218346,1.238317015,2.44418759,-3.193978105,-3.113156937,15.7891273,-4.57141468,6.444601052,-5.61247505,6.030759002,-6.241313013
