node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
165,0.750988633,1.836465632,0.944731823,2.565899004,-3.329233315,-2.136928217,7.332472428,8.680010926,4.502837618,-6.555527206,0.312351334,0.775719173
166,0.722634602,1.81813236,1.009534128,2.633307283,-3.421535745,-2.212311338,7.819819433,8.13428733,4.599786739,-6.629959586,0.191501306,0.413710335
167,0.693620709,1.7988758,1.077561077,2.694571627,-3.50116246,-2.323726376,8.208943445,7.392886791,4.72282682,-6.731873243,0.0555608,0.039977462
168,0.664085445,1.778362865,1.147957598,2.748130738,-3.564077347,-2.475335446,8.49488411,6.463081338,4.873311774,-6.863888599,-0.095251689,-0.343399871
169,0.634202548,1.756221389,1.219888614,2.792527881,-3.606026929,-2.671854717,8.680054666,5.357489054,5.052905974,-7.029862837,-0.259753488,-0.734380157
170,0.60459303,1.731805464,1.295775026,2.822657436,-3.573037693,-2.94631675,9.157359681,3.635791424,5.346398315,-7.289667481,0.224364311,-1.938162339
171,0.575905116,1.704466975,1.379007682,2.833106091,-3.461825715,-3.298988041,10.04384463,1.260859378,5.672729732,-7.600593244,0.727012665,-3.181201447
172,0.54095839,1.648935034,1.552158457,2.764005353,-2.811393255,-4.467432008,13.92962869,-5.559014268,9.098130307,-11.68166938,1.742546604,-6.522272237
173,0.519546612,1.608049655,1.714485812,2.676344108,-2.583800191,-4.933717009,19.58835288,-10.57825031,6.638853533,-6.681678562,3.182223044,-6.995934813
174,0.510592616,1.530051966,1.681705514,2.619340676,-0.720330821,-6.27475572,-2.637108413,-4.585810426,6.942388878,-1.681680213,7.819561566,-11.99592613
175,0.519366845,1.483762868,1.626230602,2.595602746,0.705868899,-3.723863997,-4.462844106,-1.909668263,1.942389974,3.318319555,8.830602153,-14.33573596
176,0.525436826,1.487279664,1.58523622,2.56639705,0.488317635,0.282919043,-3.29791474,-2.349538971,0.007978655,3.998633045,7.583788562,-14.44181838
177,0.538154618,1.512609768,1.554985046,2.532135195,1.023120619,2.037755538,-2.433645624,-2.75629668,0.201370575,2.092997008,6.783416288,-13.56097038
178,0.546519037,1.53719365,1.536273092,2.509345924,1.009350476,2.966584459,-2.25800758,-2.750025331,-0.343501632,1.538054883,4.106793086,-8.561103817
179,0.554236037,1.568649635,1.518505294,2.486967,0.931225371,3.795854452,-2.144074487,-2.700508034,-0.572614548,1.417322342,3.941375852,-8.273285635
180,0.560928947,1.605946273,1.501324927,2.465150074,0.807646304,4.500657285,-2.073188036,-2.632690552,-0.770933323,1.274510546,3.803749143,-8.048397115
181,0.566361751,1.647945075,1.484419412,2.444008376,0.655587069,5.068076687,-2.040021137,-2.551209608,-0.939190999,1.111160674,3.690109257,-7.850689572
182,0.570411542,1.693469497,1.467519441,2.423618202,0.488696088,5.493520032,-2.039352197,-2.460521746,-1.078716755,0.929522791,3.597874994,-7.678754208
183,0.573038577,1.741350818,1.450398555,2.404020737,0.317009389,5.777931605,-2.066010509,-2.364863983,-1.191358921,0.731893616,3.525387418,-7.531415568
184,0.574256819,1.790450936,1.432872394,2.385224105,0.147007542,5.925006206,-2.114915673,-2.268225902,-1.279347517,0.520247372,3.47164662,-7.407671632
185,0.574108275,1.839666651,1.414797352,2.367205455,-0.017925085,5.938955617,-2.181150326,-2.17434543,-1.345060228,0.296036298,3.436124527,-7.306662313
186,0.572643865,1.887921424,1.396068604,2.349912922,-0.176713193,5.822996773,-2.26003422,-2.086723372,-1.390772482,0.060146441,3.418635213,-7.227655808
187,0.569912584,1.934150059,1.376617637,2.333267402,-0.329588899,5.578498826,-2.347185875,-2.008647136,-1.418434171,-0.187037947,3.419235299,-7.170046059
188,0.56596003,1.977280577,1.356409423,2.317164092,-0.476962365,5.204643063,-2.438564228,-1.943217577,-1.429483373,-0.445509173,3.438182407,-7.133357984
189,0.560836922,2.016216335,1.335439417,2.301473825,-0.618215328,4.6984533,-2.530491265,-1.893374913,-1.424705273,-0.715485843,3.475880883,-7.117261167
190,0.554618313,2.049820501,1.313730535,2.286044174,-0.750411597,4.05507973,-2.619652783,-1.86192576,-1.404090044,-0.997261418,3.532873742,-7.1215795
